1,1.0,99000385.0,2065031030.1671524
2,99000386.0,142555742.0,3346398680.450598
3,142555743.0,175954920.0,3111166626.5794473
4,175954921.0,206104302.0,3273834870.242828
5,206104303.0,277047015.0,3067292447.1397667
6,277047016.0,311699808.0,3347829577.891327
7,311699809.0,402105733.0,3151410502.380445
8,402105734.0,419910552.0,3244908135.2037363
9,419910553.0,453638350.0,3818013010.7456307
10,453638351.0,520127940.0,3584529511.167147
11,520127941.0,561270745.0,3880615525.3787117
12,561270746.0,675079099.0,3283777920.11698
13,675079100.0,701411716.0,3856489258.202795
14,701411717.0,749802309.0,3307950178.5954785
15,749802310.0,767764853.0,3785322646.5912933
16,767764854.0,809396185.0,3159299525.0791426
17,809396186.0,846750739.0,3121796523.571161
18,846750740.0,916653506.0,3357626151.8080287
19,916653507.0,937284947.0,3860346095.872634
20,937284948.0,967968700.0,3462874190.565658
21,967968701.0,1024009925.0,3378730309.1020036
22,1024009926.0,1104225902.0,3611033505.305778
23,1104225903.0,1132150933.0,3836111921.800502
24,1132150934.0,1166229443.0,3565098450.6164737
25,1166229444.0,1204991512.0,3744640418.8145185
26,1204991513.0,1248494662.0,3679427906.1671615
27,1248494663.0,1283170596.0,3519633121.0924206
28,1283170597.0,1345615599.0,3683318435.4428787
29,1345615600.0,1365195790.0,3882653216.70989
30,1365195791.0,1412597573.0,3644207375.775771
31,1412597574.0,1454446123.0,3549174378.5335855
32,1454446124.0,1480573166.0,3683242940.0659227
33,1480573167.0,1551502434.0,3466520397.620167
34,1551502435.0,1602795577.0,3488148839.073971
35,1602795578.0,1727274980.0,3715919615.755676
36,1727274981.0,1749998837.0,3561571994.813484
37,1749998838.0,1789887579.0,3340255782.251971
38,1789887580.0,1811015973.0,3637528633.6302137
39,1811015974.0,1929025677.0,3831708295.0483284
40,1929025678.0,1966928412.0,3442408751.0543804
41,1966928413.0,2196025834.0,3599574210.344031
